,,Author,Date,Cool,Funny,Useful,Rating,Message,Author Reviews,Author Friends,(view source)
53,,Erin R.,30/05/21,,,,2,"I ordered chips and queso, carnitas and brisket taco.

Our chips and queso came out quickly but the queso was really bland. Like a bland velveeta. There was a descent amount of it though.

Our tacos took longer than expected, the amount of meat in each was fine - the brisket was my favorite and one I'd order again.  The carnitas was bad. Chunks of bland pork, and one chunk was just a pure fat globule. 

I asked for some side salsa and got their spicy one, a verde that was only sort of spicy.  

Would also like this place better if they had recycling :(",1001,313,view review
54,,Justin S.,21/07/21,,,,3,"Don't get the queso. It's a slightly more flavorful velveta cheese. Chips are stale. You have been warned. 

The tacos are average. I wouldn't complain if everyone else wanted to go here, but I can get better food and beer selection for cheaper elsewhere. The brisket taco was good, and the fish taco was okay. I wouldn't order the carne asada taco though. Pork was dry and lacking flavor.",11,4,view review
55,,Brittain M.,19/08/21,1,,1,4,"Thank you, thank you!!! As displaced Texans we are eternally grateful for your amazing breakfast tacos, queso (not called cheese dip on the menu, thank god) and margaritas. I personally love the el guapo best followed by the love American style. The mashed potatoes on the tacos were a bit of an adjustment at first but they've grown on us.  We live part time in NYC and have only found 1 decent breakfast taco place there (Gueros in Brooklyn). Surprising that little cville makes as good a breakfast taco as Brooklyn.",87,39,view review
56,,Jessi S.,15/09/21,1,,1,5,"Deliiiish tacos!!! If my appetite could've handled it, I would've tried every single one on their menu! We got the fish taco, carnitas, beef Piccadillo, carne asada, and 2 breakfast tacos (chorizo and brisket). Those were our favorites in that order. Next time, I'll forgo the breakfast tacos, which I found a little bland, and focus on saving stomach space for the more premium tacos. I can't wait until they do their specials again!",437,386,view review
57,,Uyen N.,31/10/21,,,,4,"Great place to get a variety of tacos! Tres queos and triple pickle are really delicious vegeterian options. Chimichurri is tasty as well and if you can't handle the heat, go light on the sauce. The fish is kinda salty. Carnitas and guisada are kinda bland. Would recommend adding some salsa (salsa jefe is the spiciest) for more flavors. The watermelon agua fresca taste a little different from the ones we had at other places but we like it!",402,185,view review
58,,Reagan W.,22/11/21,,,,1,"I waited over an hour for my order and then cancelled in disgust when the cashier told me it would be yet another half hour. They charged my credit card the next day. I called them about this and they gave me a partial refund, but they kept the tip I had given when I placed my original order. 

I Facebook messaged them and they never responded.

I called again 10 days ago and they admitted that I should have gotten a full refund and even sent me a receipt for a full refund. What they would not do is actually refund me the rest of my money.

Rather than spend more time haggling with this restaurant, I'm just going to let them keep the tip for the tacos they never even started and leave this review as a warning to others.",9,,view review
59,,Russell B.,29/11/21,,,,5,The tacos were very creatively different & tasted great. Everything was also served very fast. I will be back many times.,41,,view review
60,,Lindsay F.,30/11/21,,2,,2,"Tacos are just okay (lacking all flavor), Queso is not good (just tastes like plain melted velveeta), but we keep coming back here because it's a great lunch place to take our kids and we keep thinking maybe we just picked the wrong taco. We keep giving them a chance and trying a different flavor taco every time we go. Haven't had a single taco where we walk away excited to come back.

We were born and raised in Texas and were hoping for a really good taco place here in Charlottesville like what we were used to in Dallas, Houston and Austin. This is not it. We love to support local, family run restaurants that are not chains, but we just can't justify buying the tacos here anymore. This last time we went we told ourselves we'll only come back to get chips & salsa and a margarita for an afternoon happy hour where our kids can run and play in the grass.",6,3,view review
61,,Spica V.,23/01/22,,,,5,"Best vegetarian tacos in the area. We love the triple pickle, Woody, Bill, Yam and all the breakfast ones too. They are full of flavors and juicy and you don't even need the salsa but the salsas are incredible too.",20,,view review
62,,Shrinath D.,06/04/22,,,,4,"Brazos Tacos in Charlottesville, VA (near IX Art Park) is a classic! It's perfect for vegetarians due to their large variety of tacos and ability to accommodate any modifications. However, no matter the taco, Brazos never fails to satisfy!

My favorite breakfast tacos are the I Willie Love You and Migas Taco. The I Willie Love You is made with scrambled eggs, mashed potatoes, sliced avocado, roasted corn pico, and queso fresco. The Migas Taco is egg filled with tomatoes, onions, peppers, tortilla chips, and jack cheese. Both are served on tortilla of your choice.

My favorite go-to tacos are the Triple Pickle, Nacho Taco, and Sir Paul. The Triple Pickle is refried black beans, mushroom bruja, roasted pepitas, jalapeños, red onion pickles, jalapeño pickles, and pickled watermelon with lime. Trust me, I know its sounds weird, but IT IS SO GOOD! The Nacho Taco is more basic with beans, pickled jalapeños, onions, tomatoes, corn chips, and house queso. The Sir Paul is a simpler creation that's made with refried black beans, avocado, roasted corn pico, and roasted pepitas. 

Honorable mentions go to the This Is My Yam and Tres Quesos. This Is My Yam is a must try with its crisped sweet potatoes, refried black beans, sliced avocado, queso fresco, and roasted pepitas. Finally the Tres Quesos is a classic with its oaxacan cheese, manchego cheese, queso fresco, refried black beans, sliced avocado, roasted corn pico, and pickled watermelon. 

I'm super pumped to get Brazos again the next time I'm in Charlottesville! 

P.S. The tacos are on the pricier side and you definitely need 3-4 for it to be filling, but they're so worth!",182,115,view review
63,,Karisa G.,17/04/22,,,3,4,"My husband and I are team Brazos! We've had their tacos during our last few visits to Charlottesville; however it was our first time dining at Brazos during our most recent visit. It is right across from IX Art Park. Plenty of indoor and outdoor seating. We opted to sit outside to enjoy the beautiful weather. 

I've loved every taco I have tried at Brazos but my favorite are their fish tacos and breakfast tacos. They are filling and delicious. The flavors work well and every bite is great. Relaxed vibe and friendly staff.",1078,650,view review
64,,Sophia N.,15/05/22,,,2,5,"I am a UVA c/o 2019 grad and when I came here a couple years ago I wasn't too impressed and didn't return. However, I gave it another chance today and my experience was completely the opposite! The pork was very tender and flavorful and the fish was cooked perfectly as well. My friends also got the chips and guac and I made a mental note that the guac is definitely worth the extra cost.",337,60,view review
65,,Stuart O.,30/05/22,1,,,4,"Fun little taco place. We didn't go for breakfast, but got a carnitas and a chicken taco and guacamole and chips. Everything was fresh, carnitas and chicken both tasty. Would love to come back for a full meal and sit outside!",191,26,view review
66,,K J.,20/06/22,,1,,2,"Hopefully I was just there on a bad day, but these were the blandest tacos I've ever had. The service was friendly and the garden patio was cool, but there was just ZERO flavor in the chicken and carnitas tacos.",17,,view review
67,,C W.,09/07/22,1,,,5,"This place is amazing!
So delicious.

Pros:
-Great service
-Fresh, well seasoned excellently curated food.
-The sauces are ridiculously succulent.
-Great location 

Cons:
 -Large menu (also a pro), takes a while to decide
-Also cranes your neck to read and order
-Too small of seating area
-Tortilla chips taste store bought.


Overall amazing food.
Get here.",8,3,view review
68,,Taylor R.,15/07/22,1,,,5,"After trying a few taco options around here, Brazos has my heart. I got The Solid and Carne Asada tacos and both were amazing. Not gonna lie, the carne asada taco was a bit spicy, but only because it had diced jalapeño and I'm a wimp. I just picked them out and we were back in business. A friend ordered the nachos with all the sides and the salsa and queso was equally as amazing. I can't speak to the guac (don't hate me but I don't like avocado) but it looked really good and fresh. Definitely found my go to taco spot!",131,31,view review
69,,Cathy C.,24/07/22,,,,5,Fun options and location. Enjoyed all the tacos we tried (6 différents ones). Friendly staff. Will visit again next time I'm in town.,22,,view review
70,,Luke G.,04/09/22,,,,5,The nacho taco is god teir. And they are sooooooooooooooooooooooooooooooooooooooooooooooo good,21,1,view review
71,,Anne J.,14/10/22,,,,5,Love these tacos and the queso is awesome. As is the outdoor seating. Dog friendly and convenient for ordering right from your table. Try the Cabron if you're into mezcal. Any taco you get is worth it. And the breakfast tacos! Yum! We walk here from home every week. It's that good.,27,,view review
72,,Taylor H.,30/10/22,,,,5,Very good tacos and lots of vegan options! Cool location too! The staff is very friendly too!,6,1,view review
73,,Elizabeth E.,04/11/22,,,,4,"Are the tacos good? Absolutely! Is the ambience fun? Totally! But the price is a bit spendy for tacos, especially when there are other great tacos in Charlottesville for a little bit less. I'll be back for sure, but not as frequently as some other places.",141,167,view review
74,,Lee M.,02/01/23,,,1,5,Tacos were amazing. I have just had the breakfast ones but I imagine they all taste just as flavorful. Unique flavor profiles and great taste.,44,126,view review
75,,Caitlin M.,12/02/23,,,1,5,Love. Amazing tacos! Love the breakfast tacos and the potatoes they put on them! Get the corn tortillas. Love the lemon limeade Agua Fresca! Good service and chill environment. Love it.,39,,view review
76,,Scott T.,14/02/23,,,,1,"I've given this place more than a few tries to see if it was just a day of ""meh"" food. 
Location is great. Nice outdoor seating area. Service is pretty fast. 
Now the most important part is the food. Every single time I ate here the food was tasteless. The tacos are extra small. Barely any filling. The meats, doesn't matter which, are bland. 
To me it seems as a lack of passion or effort from either management or the kitchen. When you get your plate it doesn't bring any excitement, after the first bite you realize you were served disappointment. 
Hopefully they can come up with better recipes, good tasting meat and put some effort into what they serve. 
If they do, then maybe the price would be justified, as of now this is expensive for what it is.",1,,view review
77,,Bryce P.,25/02/23,,,,5,These tacos are some of my fav in cville. Super excited for their new location. The ingredients are always fresh and yummy.,15,,view review
78,,Emily S.,12/03/23,1,1,1,5,"Great spot! Service was good. The tacos came out insanely quick. They were great. Lots of vegetarian and gluten free options available. The prices are good as well. The ambiance of this place is pretty cool as well. Good vibes. Plus, it's right next to a Farmer's Market.",86,225,view review
79,,Da K.,24/03/23,,1,,2,"I was excited to try this place because I had heard so many good things about it, but I was a bit disappointed. The service was incredibly fast -- Our food came out within what felt like 5 minutes! 

However, the actual tacos were not what I was expecting. We ordered six different tacos, but they all tasted pretty similar, and I felt that they were not worth the price. Some of the ""premium"" tacos were around $6, yet they were small and didn't taste like anything special.",48,4,view review
80,,Alexandra A.,27/03/23,,,,3,"I thought everything was mid. Maybe we just ordered the wrong tacos, but it feels like there needs to be a sauce. I got the FTW, Carnitas, and Picadillo. There just wasn't a lot of flavor and they were dry. The guacamole also had no flavor. The margs also were just okay. However, the outside area was really nice. It was great weather, so it was nice to enjoy. It was pretty crowded, so that could've been why my experience was lacking.",148,25,view review
81,,Courtney M.,01/04/23,,,,1,"It took 45 minutes for our order of four tacos to be made. We complained and heard a bunch of excuses- ""it's the kitchen's fault "", ""we were busy"", ""we lost your order"".  Pathetic",1,,view review
82,,Kevin D.,04/04/23,1,,1,5,"Brazos Tacos is in the middle of IX, a creative park. A good surprise in a good location. The outdoor environment is very artsy. The establishment has an outdoor and indoor seating. The menu is quite easy to navigate by one's self especially since the Vegan options are quite apparent. I order the Triple Pickle which is SO flavorful in a wonderfully tasty way (the ingredients are so good together, perhaps my first time having a slice of watermelon on a taco). I can imagine intentionally visiting Brazos Tacos on a Taco Tuesday to eat multiple Tacos at a lower price (if an actuality). The Triple Pickle is a satisfying snack (especially after a double scoop protein shake) though I think I need a lot more to actually be full on Tacos alone. The establishment takes different forms of payment.",221,8,view review
83,,Sarah G.,22/04/23,,,,5,"When visiting friends in Charlottesville recently, I asked them to take me to a place with good tacos. And they delivered. I loved the food here!

If you eat meat, I highly suggest trying the brisket tacos. But I also really liked the veggie options.

Sit outside if you can snag a spot, their patio is really cute and it overlooks a nice park.",1300,269,view review
84,,Gordon F.,06/05/23,,,,2,"1st time visit to the new location. Poor overall experience. Ignored by the host/server for more than 5 minutes as we stood in the front. Seated outside and ignored for another 5 minutes. Water served in spotty plastic cups, two were cracked. Got appetizers, no silverware, no plates, spotty metal plates brought later. Fried sweet potato wedges; 6 slices, ultra salty, $7. Brussel sprouts; boiled and slightly scorched, bland. $7. Slaw; small dish of plain cabbage slaw, $4 I believe. We ordered a total of 9 tacos. Very bland, small portions of ingredients- and these were the super sized tacos. Total bill with 15% tip (not deserved) was $90. Terrible value, poor service, poor quality. We will not be back.",14,,view review
85,,Jacob B.,10/05/23,,,,1,"I've never written a review of a restaurant before but I had such an awful experience here I felt compelled to make this my first one. There were literally no servers, everything was done through our phones. To get water to start with, we had to scan a QR code, have the whole table place their order for waters and then submit it. Absolutely insane concept that I can't believe didn't get shut down the second it was proposed. Food was mid. Not bad but nothing special. But having to do literally everything through my phone instead of through a server made me pissed off to be there within the first minute of sitting down. If I ever eat there again I'll just doordash it, since it would be essentially the same experience.",1,,view review
86,,Gilly M.,21/05/23,,,,5,I just left a wonderful brunch at Brazos to celebrate my daughter's PhD from UVA.  I tried the steak taco and the yam and egg taco. They were both excellent. The service was great and the coffee hit the spot. I will definitely come back the next time I am in Charlottesville.,29,,view review
87,,John K.,27/05/23,,,,2,The tacos unfortunately weren't good. The meat was not soft and succulent. It lacked salt and flavor. It wasn't chopped small enough. The salsas weren't bad but they also weren't great. The tortilla chips were abysmal.,157,,view review
88,,Denise B.,28/05/23,,,,5,"Tacos were great,  but those Brussels Sprouts.... I'll be dreaming about them!  Delicious!",3,,view review
89,,Esther P.,04/06/23,,,,5,"This is a perfect location for us: lots of parking, around the corner from Portico Church, 5 minutes off the interstate, quiet. The beef tastes like my grandmother's pot roast -- yum. The food is quality not quantity. The watermelon margarita is fabulous. My daughter was not happy with the chicken taco. The queso cheese is bland. There is plenty of indoor and outdoor seating. My husband and I are planning to go again next Sunday. 
Two thumbs up!",15,,view review
90,,Matthew P.,17/06/23,,,,4,"The breakfast tacos are fantastic and they give you a huge portion, we were at the farmers market and decided to check it definitely not disappointed",36,,view review
91,,Ken G.,26/06/23,,,,5,"Food was absolutely amazing, very well made and cared about. Service was great, they were very nice at the register and delivering the food. The environment was very warm and welcoming. Definitely recommend Brazos Tacos",9,59,view review
92,,Jessica N.,30/06/23,,,,3,"wet and weirdly seasoned tacos, not great. Service was a little off too. Lots of people like it so I would recommend trying. It's not expensive",3,,view review
93,,Andrew M.,01/07/23,,,,4,"I never had a good experience with guacamole until I visited here, it was fresh and so were the chips that went with it, the menu was correct telling me to order 3 tacos instead of 2 for a big appetite. and it was pleasant to have a simple taco instead of a chipotle burrito that could be used as the Keystone to build a shed",8,1,view review
94,,Karen R.,07/07/23,,,,5,"I love the tacos with sweet potatoes the most, but really everything we have tried has been great! Imaginative and tasty, they are fsborites. So glad they have the new location!",98,,view review
95,,Brandon B.,06/08/23,,1,,4,"Tacos for white people, but pretty great. It's fast, it's easy to order, the margaritas are always solid, and depending on the day and location, the queso can be good. Shout out to the Emmet location for having great staff. 

However, four stars because we go here so often that I noticed the taste of the asada and picadillo (beef) vary wildly depending on location. 

Asada is great at 2nd, awful at Emmet. The picadillo is awful at 2nd, great at Emmet. Queso can be great at both, but can also be pretty bad. 

Also, somehow, Brazo's' diced tomatoes, onions, and jalapeños have no flavor. None. I have no idea how that is possible, but over 50-75 visits, it's been consistently absent in flavor.",220,10,view review
96,,Jarek G.,09/09/23,,,,4,Great selection of tacos. Really cute patio and overall a lot of space inside also. Would definitely come back.,69,1,view review
97,,Steve P.,14/09/23,1,,,3,If you are looking for a quick taco spot for reasonable prices this place is pretty good. We did get the queso and weren't impressed. The chicken and the steak taco were good. We both didn't care for the pork one very much. Overall not a bad spot for some tacos.,82,12,view review
98,,Kiley W.,22/09/23,,,,4,"A bit of a splurge, but a lot of great flavor combinations. Sweet potato on a taco? Why not.

Recommendations: Yam and Eggs, Austin Morning, Carnitas, green salsa and chips
Price: varies a little by topping, but generally in the $3/$4 range. You're downtown so that's par for the course, but they are a little small. They will load you up with chips though

Totally not authentic but they don't pretend to be. Take it to go and enjoy an afternoon in the art park!",56,4,view review
99,,Dr. Pamela C.,22/09/23,,,,1,"Visited the new Barracks location: Poor service and this is NOT TexMex. Maybe the original location is different, but this is food with NO flavor.",4,,view review
100,,Paul M.,23/09/23,,,,5,The tacos are amazing and the location and ambiance are great.  What's not to like!  Enjoy!,76,,view review
101,,S O.,23/10/23,,,,4,We ordered delivery from Brazo's while we were in Charlottesville last weekend. The food was fresh and delicious. I would definitely eat here again if we're in the area. I'd love to try more from their menu.,123,,view review
102,,Janine C.,29/10/23,,,,5,best carnitas! the watermelon jalepeno margarita is a must try!!!   our bartender jen was so hospitable and makes great drinks!  this is the hidden gem of Charlottesville!,1,,view review
103,,Tasha M.,26/11/23,,,,3,Came on two different occasions to try the different tacos. Tacos are ok not our favorite we did not like the tacos with potatoes since they were mashed. We did like the birria tacos and the meat was good in each just didn't like how mushy some of them were. A nice place to meet friends to enjoy a meal and some drinks.,366,137,view review
104,,Ashley R.,02/12/23,,,,5,"Brazos (IX Park) is great! Clearly marked vegan options (several), fantastic chips and guac, and quick service. 

When the weather's nice, it's a great spot to sit outside. 

Close to downtown (walkable).",200,256,view review
105,,Laura S.,07/12/23,7,1,8,4,"Our first visit to this restaurant -- for a late lunch on a Wednesday in Dec around 2 pm.  We were greeted and seated quickly by the hostess.  The restaurant was quiet, with patrons at only two or three other tables.  We noticed that they also had a nice fenced-in outdoor seating area but it was closed given the cold temperatures. 

Most of the menu was Mexican street-style tacos with interesting choices for fillings, served on your choice of a small (6""? diameter) tortilla (corn, flour, or in a cup).  The menu suggested ordering 3 tacos if you're hungry; the waitress said many choose two tacos for lunch or three for dinner. 

We each ordered two tacos.  My husband preferred his choice from the vegetarian menu -- This Is My Yam ($4.00, his rating 5/5). This featured crisped yams with black beans, avocado, queso fresco, and roasted pepitas.  He also got a Carnitas taco ($4.25, 3/5), with slow-roasted pork shoulder, avocado, pickled red onion, cilantro, and lime.  He would've preferred shredded pork to the chunks served in the taco, and less pickled red onion.  My preferred taco was my Guisada ($4.75, rating 4/5), which featured slow-roasted brisket, diced onion, pickled jalapeño, and queso fresco. My second choice was the vegan The Woody ($4.20, 3/5), which had black beans, mushrooms in salsa bruja, roasted corn pico, and avocado. While I like all of the individual ingredients, it seemed to be missing something when put together. 

The restaurant also offered four salsas (two spicy) at a do-it-yourself counter. We took samples of all, but the tacos were flavorful enough without the added sauces. We would've liked if the tacos were served with an included side dish -- though a few options were offered on the menu, such as escabeche ($5), slaw ($4), or wood-grilled broccolini ($7).  The restaurant also offers some interesting drinks including aqua frescas and margaritas that we didn't try, this time. 

One final note.  Our waitress decided to sweep the floor under the tables near where we were sitting while we were still eating.  This really killed the ambiance of the restaurant for us not to mention our concerns about sanitation. (0/5)!",450,483,view review
106,,Rosa M.,29/03/24,,,,5,Let start with the tacos! They were amazing! The restaurant looks really cool and clean. The employee was very attentive!,17,,view review
107,,Thomas H.,03/05/24,,,,5,A little pricey for tacos but really good would definitely recommend. They do have a happy hour.,8,,view review
108,,Hunter B.,06/05/24,1,,,5,"We heard good things about this place so we stopped. You can sit in or outside and also order/pay on your phone with a QR code and they bring the food. The service was really fast and friendly. They also have happy hour everyday which is great. You get to also choose flour or corn shell for your taco. I got the carnitas and nacho taco, both were fantastic. They also have great deals on the margaritas and other drinks. A fantastic place to eat in the area!",547,50,view review
109,,C G.,10/05/24,,,,4,"Brazos Tacos is a great taco shop with innovative tacos. I rate them 5 out of 5 on my VegScale™ (my rating scale for how vegetarian-friendly a restaurant is). They have nine vegetarian tacos, three off which are vegan. My favorite tacos are the Sir Paul and the This Is My Yam. Beautifully crafted tacos. I was intrigued by the tacos that have mashed potatoes, but found that they were texturally a little bit odd. They have a nice kiddie menu and some great sides. Wonderful  and fun vibe. Service was great, too. Highly recommend.",40,,view review
110,,Joyce C.,30/05/24,,,,3,"Tacos were just okay in my opinion. This wouldn't be the first place I run to for tacos. I got the carnitas, carne asada, and fish aficionado. The best out out of the three was the carne asada, which thankfully was not dry. The carnitas was just okay. The fish aficionado was not good, too dry and not much flavor, which was really a miss for me. I also did not know that the sauces were self serve at a different table and I didn't see it until after I finished eating my tacos, so beware of that. I tried their watermelon margarita which was pretty refreshing.",254,31,view review
111,,Jim L.,01/06/24,,,,3,The place has a decent atmosphere and ingredients seemed to be fresh. But the food was a mediocre at best. The pork belly had flavor but was dry. Carnitas was just not good--chunk of pork appeared to be slowcooked in under seasoned water... guac and queso lacked something I can't grasp what.  Also the place is way overpriced.,250,250,view review
112,,Quetzalcoatl T.,10/06/24,,,,5,"I come here every time I'm in C-ville, and it continues to amaze me. OPne of the best restaurants in VA.",50,,view review
113,,D. S.,30/06/24,,,,5,"The setting was very colorful and inviting. Plenty of indoor and outdoor seating. Service was great. Very patient with large group. The food was great. Steak and blackened chicken tacos were packed with flavor. It was a hard choice on which taco to eat last. The group raved about the pork belly taco. The specialty drinks: watermelon water and lemon lime drink was very refreshing. If you are a local, this is a great spot for families  and groups. For us visitors it met expectations. Highly recommend!",136,,view review
114,,Kahiki M.,10/07/24,,,,5,"We were visiting from out of town and met up with some friends here for a quick bite. It's a family-friendly restaurant with good food at good prices, very casual.  It was hot so we sat indoors, but there is nice outdoor seating for the cooler months! I liked that after our meal we could walk around the neighboring areas to look at art exhibits.",33,1,view review
115,,Daniel C.,28/07/24,,,,5,Good food. Good service. Good ambiance. The beef taco was good. I want to try the breakfast tacos next time.,2,,view review
116,,Susanna H.,24/08/24,,,,5,I always get the pork belly tacos. They are my favorite! The watermelon margaritas are a must have too. Miss the rosemary.,5,,view review
117,,Lena M.,30/10/24,3,,4,4,"I really loved checking this taco shop out with one of my best friend's for her birthday. We were in the Charlottesville area picking apples and needed to find a gluten-free friendly spot for her. We stumbled upon Brazos and were so happy we did.

It's located near this really charming art park. I loved the complex. There were other local businesses in the area as well as ample parking spots. There was plenty of seating options both indoors and outdoors.

You order at the front and get a number to sit wherever. We both loved how there were tons of vegetarian options that sounded really good. I ordered the this is my yam and carnitas taco on corn tortilla. They were both really delicious. My friend loved her two tacos (she also got the yam one and a different one).

I loved the coloring sheets and mugs filled with crayons near the front. There was also tons of natural lighting. The person at the cashier was really kind and helpful with the menu. When we were leaving, someone took our trays for us (even though it's a put your tray away type spot). I highly recommend checking out this spot for tasty tacos and great service.",668,1190,view review
118,,Epeeist F.,31/10/24,,,,2,"Not good.  I had several of their breakfast taco options.  First of all they use mashed potatoes which is just bizarre and gives an unpleasant texture.  My wife had several of their regular tacos and found all the meat to be lacking flavor and seasoning.  As an Austin native, they have missed the mark rather badly and fall back on strong veggies and sides to cover for the lack of skill in preparing meat or making a conventional, classic breakfast or dinner taco.  Multiple taco trucks around town provide a better experience.",6,,view review
119,,Amie A.,10/11/24,,,,5,"To all my fellow central Texans who miss TacoDeli - here is your cute. A perfect Texas breakfast taco spot in Cville. All the salsas are absolutely delicious. 

Laid back order at the counter, coloring pages for kids, and a huge outdoor deck. 

Service has always been slow when we go (waited 25 mins for our tacos last time when they weren't too busy) but we never mind the wait.",101,4,view review
120,,Jessica L.,26/11/24,,,,5,Tacos were unique and delicious. Staff was nice. Lots of people were dining outside.  We sat inside and it was clean.,73,1,view review
,,,,,,,,,,,
