Date,Rating,Message,Author Reviews,Restaurant
2021-04-26,5.0,"Stellar Italian food that will hit the spot. Pizza, pasta, salads, they do it all. Drinks are great as well, and the service is a little slow but it's an experience. They vibes inside the restaurant are very homey like you're in an Italian village, super cute!",80.0,Vivace
2021-04-27,5.0,Super delicious! Great atmosphere with amazing patio seating. Also had penne primavera which was super well done.,10.0,Vivace
2021-05-23,3.0,"Based on the food, 4 stars for sure. But the service is just so slow and if they're short staffed every time I'm there, then it's clearly a problem with restaurant management. I'll still likely order out from there but idk if I can dine in again with the service",157.0,Vivace
2021-05-28,4.0,The food and service was excellent as were the servers however asking diners to limit their dining time to 2 hrs. was unnerving. When it was 10 minutes to their required exit time we were reminded kindly about the time restrictions. After spending $60 I think I will choose to go somewhere where I can relax.,13.0,Vivace
2021-05-31,5.0,Beautiful location. I would recommend the outdoor patio. Servings are generously sized and taste great,33.0,Vivace
2021-07-18,1.0,Waited one and half hours for dinner to arrive at table. Then waited another 1/2 for desert menu. Food below average.,3.0,Vivace
2021-08-09,2.0,"We went for dinner here on a Sunday night, about an hour before close. The bread served was good, tasted crusty and fresh and worked really well with the olive oil. We ordered three entrees, the gnocchi, carbonara, and the pizza margherita. The pizza was the best of our entrees, it had a great crisp and char that tasted really authentic, if we come back that'll definitely be ordered again. The gnocchi was solid but not excellent, the spinach cream sauce was a very liquid-y cream sauce with some cooked spinach in it. The carbonara had the same problem of very liquid-y sauce. The pastas still tasted pretty good, just weren't the texture we were expecting from the descriptions in the menu. 

The staff was not particularly kind to us when we entered, we asked for a table for three and the staff asked us to wait a moment (which is more than fine), and while we waited they talked amongst themselves. We tried a few times to ask quick questions and were ignored and eventually told to seat ourselves. After we sat down most of the staff sat at the bar and we were able to hear them speaking negatively about customers who had just left the restaurant, which created an uncomfortable atmosphere. This really affected the course of our meal, and made me feel uncomfortable at the idea of returning. I would like to go back another day and hopefully have a different experience.",452.0,Vivace
2021-08-13,5.0,"After a day of exploring the area, we ended the night with a drive through the University and decided to stop in for dinner! Beautiful entrance into the restaurant under a tree as well as the outside dining area. Luckily due to the rain through tour the day, We got into the restaurant without a reservation. We were sat quickly. Service was friendly, quick and the server had great timing. I enjoyed the bruschetta with a peach tree cocktail. Perfect amount of everything for a fresh and delicious bruschetta. My friend enjoyed the fried oysters (which were delicious) and the bruetta with a cosmo. 

Hope to be back the next time I'm in town!",53.0,Vivace
2021-08-19,5.0,"Finally made my way over to Vivace after hearing from a couple of you guys about the food. Y'all really put me on! Got a couple of martinis since that was their specialty and they were smooth, crisp and a little strong but not a bad price at $10. We ordered the calamari as an app ($12) and the orecchiette ($22) as my entree. The sauce was packed with the savory house made sausage and broccoli rabe. It was so delicious, full of umami and the serving was quite large. The sauce filled up the little pockets in the pasta and the ratio of sauce to carb, was perfect for me.

I think I've found one of my new favorite places, so thank you so much for the recommendation! The food was delicious and well priced. Not overly expensive for a nice meal, great ingredients and the service was really good, our waitress was knowledgeable and really made a positive difference.

We sat on the upper patio, but next time we go, we will request the bistro seating which is outdoors and near a large willow tree. I recommend you ask for the table under the willow tree if you have enough time to make a reservation!

Follow MarleyRecs on Instagram for more!",24.0,Vivace
2021-08-24,2.0,"Used to love this place.  We took our son and fiancé for a special birthday dinner.  After appetizers and wine, almost an hour before our dinner order was taken.  I think we were forgotten.  No water, wine, empty glasses, no sever in sight.  When our dinner arrived, food was luke warm and the birthday boys' dinner was wrong.  Waited for his correct meal to arrive but all food cold by then.  Decided not to order birthday dessert.  Very very bad service overall , especially for the prices.  Food okay.... Probably better warm.  Won't be returning anytime soon.",9.0,Vivace
2021-09-06,4.0,"Ordered takeout from Vivace for my sister's birthday dinner for 7. We ordered the ravioli rosatio, the pizza bianca, the chicken parmesan, chicken marsala, gnocchi, small Caesar, and cheesy garlic bread. I didn't taste the food, but everyone in my party said it was delicious and there were plenty of leftovers for later. The food came in reusable black containers with clear lids and came with a half or full loaf of house-made Ciabatta bread. We placed the order for pick up and the instructions said to pull up outside and text them our car information and the order name. We followed the directions and ended up getting our order 15 minutes later inside. Please update the instructions on takeout so it's clear to customers to wait outside or come inside.",110.0,Vivace
2021-09-06,3.0,"This place is perfectly fine but I probably would not go back with so many choices in Charlottesville. Vivace was pretty crowded and you could kind of feel it from the waitstaff. So everything was a bit of a wait. As an indication, we were 50 minutes from arrival before Caesar and wedge salad hit the table. Salads were fine, nothing special. We had a Marsala and a ragu Bolognese. Both were fine. All in was a little over $100 plus tip for 2 apps, 2 pastas, and a bottle of wine. Not so bad.",63.0,Vivace
2021-10-07,4.0,"Great patio, decent drink menu and American-Italian specialties. Service is usually pretty good too. A Cville tradition that is fun to visit.",9.0,Vivace
2021-10-23,4.0,"Delicious food, pretty patio and great service from Miranda (even though the place was busy) - and a special shoutout to Joe who took the time to mail my credit card back to me after I accidentally left it at the restaurant! (I live four hours away). Will definitely be back the next time I visit C'ville - thanks!",13.0,Vivace
2021-11-04,1.0,"I am so disappointed to write of a horrible experience tonight that will make me never go back there. I am new to Cville, and Vivace had been my favorite place in the few weeks I have lived here. Tonight, I went after work, after a very long day, looking for good comfort Italian food. I was so looking forward to a relaxing, delicious meal. So, there was no question where I was heading tonight. Vivace! From the moment I sat down, however, the service was pathetic. The servers brought me bread and olive oil -- but no plate on which to eat it. My salad was delicious -- but no one came to clear my plate, even as I watched a nearby table of five being treated like royalty. I waved my hand for five minutes to get someone to take my dinner order. Finally, dinner came, and it was delicious. But I sat there afterward for 25 minutes with no one to refresh my water, take my accumulating plates or to give me my check! I My Uber arrived 15 minutes after I had finished my meal -- but NO CHECK. I was tempted to leave without paying but knew that was not right, so I took my credit card to the cashier and asked if I could pls pay before my Uber drover away. The server took my card, came out with a receipt, but not ONE WORD of apology. I felt angry and asked to see a manager...and then felt even angrier. I interrupted a conversation the owner was having at the bar, and apparently he was too enthralled to be concerned with the issues of an older woman at who had just spent $50 at his restaurant. When I mentioned to him what had happened, he said he already had spoken to the server. But again, not one apologetic word! As a business woman, I travel frequently, and it is not unusual at all for me to dine alone. In most cities and in most places, I am treated with courtesy because I am spending money at dining establishments. Vivace, however, acted like I was invisible. An older women dining alone -- who is she, anyway? The owner's attitude was even more disagreeable than the server's -- he could have at least apologized. Because he did not, I will not be back. I do not do business with people who do not treat people with courtesy -- especially when we are paying for it.  It is sexist and ageist to treat a paying female customer with such discourtesy. I felt like I was living in the 1800s. A simple ""I'm sorry"" was all it would have taken make the night right. That that did not happen signifies a disrespect and disdain for older women and demonstrates to me that this place is, sadly, a throwback to previous generations when such disrespect and hostility were mainstream. I guess I should be happy they didn't ask me to wash the dishes.",11.0,Vivace
2021-11-11,3.0,"I'd heard only good things about Vivace after living in Charlottesville for a few years, but I didn't hear about it often. We decided it would be a fun stop for a mid-week date night to try something new. We got bread for the table, bruschetta ($10) and the sausage & crispy polenta ($12) appetizers. The bruschetta comes with melted mozzarella, tomato, onions, and balsamic. The sausage and polenta comes with 2 full sausage links in a red sauce with peppers and onions on top of a square of polenta. The polenta was tasteless.

For entrees I got the orecchiette with sausage, broccoli rabe, tomato, and grana padano ($22). The sauce was so thin I couldn't pick any of it up with my fork (no spoon provided), and there was no grana padano cheese. It's more of a soup in this way. My partner got the carbonara ($19), which he said was very bland.

The best part of the meal was the warm bread and olive oil. It was truly a nice olive oil, and the bread was flaky and delicious with it. No complaints about service, but for the price of this Italian food, I would recommend you go to Tavola instead.",8.0,Vivace
2021-12-18,3.0,"Nice Staff and Decor, Mediocre Food and Long Wait

After several years of living in Charlottesville, I finally took a trip over to the famed Vivace. I had heard so much about this apparent staple of Charlottesville Italian food and I had put off trying this restaurant due to not having a ""valid enough"" reason for visiting the restaurant. My sister's graduation celebration demanded a visit, so I finally had an opportunity to visit it. 

Walking up to Vivace, it becomes apparent that the outdoor section of the restaurant is gorgeous; especially at night. The string lights and ambience alongside the UVA road is alluring, and had it not been the wintertime, I might have requested an outdoor table. They have heaters in appropriate places, so if you want to eat outside, it's still a realistic possibility. After being seated in an upstairs dining room that flooded my nostrils with nostalgia of my grandparents' attic, we were greeted by a nice waiter named Landry. This brings me to the best part of the meal: the service. Landry and the other servers were enthusiastic, knowledgeable about the food and drink options, and attentive almost to a fault! When you needed a drink refill, you got a drink refill. When you needed more fresh bread, you got fresh bread. 

Our appetizer was bruschetta. The dish was nicely complemented with fresh tomatoes and unrealistically delicious balsamic vinegar. A great start to a great evening. After our orders were placed, our experience soured. We waited for a minimum of 45 minutes for our food to be served. My friend pointed out that it had been at least an hour and that a party of 6 (2 less than our group) received their food and their bill even though they had arrived 15 minutes after us. Sure, the food had probably been made to order, but a 45-60 minute wait for food is an incredibly long amount of time. 

Eventually, the food came to the table. I received the Spaghetti and Meatballs; an Italian classic. The marinara sauce was uninspired. I tasted the food of my other family members. The food ranged from bland to pretty darn good. It's not bad, but there's certainly better Italian food in Charlottesville.

So would I revisit Vivace? If I had a friend ask me to join them in celebration at Vivace, the understandable prices, fantastic service, and decent decor wouldn't keep me from coming. But if you're looking for great Italian food, stick to Carmello's, Tavola, or Lampo.",188.0,Vivace
2022-01-01,5.0,"We had our New Years eve dinner at Vivace. We reserved a seat on the outside upper patio which had heaters and plastic sides. We were concerned about dining out during the most recent Covid spike, but the properly spaced tables and outside air coming in around the plastic sides put an end to our worry. It was a nice atmosphere.
  We started with the fried oyster appetizer which was on the specials menu. They were delicious! Very fresh with an excellent aoli alongside. Frankly the best we have had all year. The portion was very generous. 
  Next the wedge salad. Again delicious! The gorgonzola and pancetta were a perfect match.
  My husband ordered spaghetti and meatballs which he said he enjoyed. I ordered the mussels with homemade tagliatelle pasta. Not something I normally order, but the fried oysters were so good I decided to keep with the seafood theme. The portion was huge with a generous amount of mussels. They were as fresh as the oysters. The tagliatelle was cooked perfectly. The sauce was just enough to allow the flavor of the mussels to shine. I brought most of my entree home, being full by then, and look forward to finishing it tonight!
   I really wanted to try the tiramisu but would have burst. Next time.
   Last but certainly not least our server Tatum was terrific. She checked in at just the right times and was very personable and efficient.
   This was a wonderful night out to kick off the New Year! We will be returning.",2.0,Vivace
2022-01-08,2.0,"From out of town and Vivace is a go to 3 star chef.

Calling this Italian food I guess is okay but the proteins are all frozen. For example tonight I had Chicken Parm and I think the chef warmed up a Costco dish and slapped some cold marinara on it

We also had the spaghetti bolognese and the chef did okay on the pasta but there was so little sauce it was pathetic 

The warm bread was good

I'm giving this 2-3 stars as the bar seems like a cool scene, and what can you expect for Charlottesville so don't come here for the food.",345.0,Vivace
2022-02-01,5.0,"This review is purely based on the food because we ordered online and got it for take out, so I can't speak to the atmosphere or service. Overall a little pricey for Italian food, but it was delicious and the servings were huge! To start, the complimentary bread was fresh, warm, and super tasty - even in a take out order - so you know you're off to a good start. I got to try everyone's orders and they were all spot on: eggplant parm, carbonara, Baked penne bolognese, and the chicken piccata. My favorites were probably the eggplant parm, which was perfectly breaded, and the penne bolognese which was so incredibly delicious. We had enough of each entree for leftovers the next day!",174.0,Vivace
2022-02-05,4.0,"No one will doubt my appreciation for what restaurants do. I appreciate when I dont have to cook, shop for food, or do dishes. But when it comes to pasta, I normally just go ahead and cook it myself. It's pasta, it's straightforward and can be relatively easy to seem like a professional cook w/ a little work (and dishes). 
I am a little surprised I havent reviewed Vivace. I have been to an office party every year at this place. I always enjoyed the tiramisu, the calamari, the entrees I ate. 
But recently I have visited twice as a patron. First time we ate out on the frigid, mostly empty, somewhat heated patio. Masks are not a strong preference of the staff, I gathered from my limited experience. We were outside, it was fine. We enjoyed the food, the service, the atmosphere. I loved the chicken picatta. I enjoyed it so much that a few weeks later, I ordered it again to go. 
The desserts are good, the pasta is good. I love the idea of visiting in the spring when the patio isnt so chilly.  I think this place has a lot of regulars who love it. And honestly, I get it, it's comfortable, friendly, tasty.",111.0,Vivace
2022-03-27,5.0,"This is an excellent Italian restaurant. In a slightly different location, you'll love the homey vibe and the delicious food!",8.0,Vivace
2022-06-18,1.0,"turrible. rude people who wont get off they high horse. like what the flop is wrong with you, im your customer and i got money for you but your audacity is swatting it out my hand and onto the ground. pitiful. grody. evil. no. not happening. ever again.",12.0,Vivace
2022-08-11,4.0,We split a great meal of Caesar salad with anchovies and spaghetti & meatballs. Pasta cooked Al dente and sauce very good. Meatballs tasty but a bit dry. We sat at the bar and the lady made a great martini and was very pleasant. Thank you,113.0,Vivace
2022-08-14,5.0,"Best bar area in the city with a phenomenal staff, especially the bartenders and servers. Great service is always enough to bring me back but exceptional food with great prices makes it a no brainer!! Who has $3.00 beers for happy hour?",16.0,Vivace
2022-10-20,2.0,"Visited on a Tuesday with no reservations. We were a party of four and we were promptly seated. Our appetizers included the fried calamari and artichoke dip, which were good. For entrees we had penne with pesto and the special a New York Strip steak. The entrees we're fine though I was never asked how I wanted the steak cooked. It was prepared medium rare, but I prefer medium. No big deal, it tasted fine.
At the end of the meal I paid with credit card. The server brought the bill that had run with my credit card, but without my credit card. After over ten minutes of searching, they finally took my contact information. The server apologized. I guess things happen. I was not too upset. Later that evening I got a call, they found my credit card. Now the irksome part: to get back the card that they lost I had to come and get it. I live 23 miles from Vivace, and I need my card. Management made no offer or effort to return my card. The next day when I came back into town to pick up my card, they did not say, ""We are sorry for the inconvenience"" or anything similar. They asked me for my ID, and gave me back my card.
My gripe is the indifference that management showed me to my situation. Clearly, they have enough customers so they did not feel compelled to offer to help me or at minimum apologize for making me drive 56 miles roundtrip for their mistake. There are other restaurants in Charlottesville that are more customer-oriented that I will patronize in the future. Judging from Management's reaction so far, I am sure they could care less.",2.0,Vivace
2022-10-23,5.0,Everything was great. Mediterranean salad and bread fantastic. Pizza crust great. Most flavorful mozzarella cheese I've ever tasted. Tour of Italy yummy! Simple ingredients cooked perfectly.,91.0,Vivace
2022-11-30,5.0,"Vivace is my go to place in Charlottesville when I want good Italian food. The food is very consistent and reasonably priced.  The wait staff is very attentive and friendly. Seldom do I leave without taking part of my meal home. I have decided to have my office party there this December. 
Try Vivace, you will like it.",4.0,Vivace
2022-12-22,3.0,"The place itself is adorable, Charlottesville fare is always so limited to college bar spots or an attempt at a nice restaurant with 5 items on the menu and an auto gratuity, but the menu here finally had something to offer.
We had reservations for prior to the Trans Siberian Orchestra. It wasn't packed but there was what seemed to be a family holiday dinner of about 7-10 people going on and it took about 15 mins for our server to come over and greet us/take our drink order. My mothers beer came moments before the meal however the server forgot martini and you could see it in her face. The bread came at same time as the meal which was unfortunate as we were starving after driving over an hour and every other table was receiving theirs in the beginning of the service. My pomegranate martini well after the meal did, but the food itself was delicious and very filing. The sauce had a nice taste and didn't overwhelm either plate. Fully aware of what a martini entails but mine definitely lacking in the actual chosen flavor and just tasted solely of the alcohol. Took a while to get our card back after paying the check, but it all could have been the young server having a bad day as other patrons seemed to be getting their food timely. The food itself was worth the poor service.",3.0,Vivace
2022-12-31,5.0,One of our favorite spots to celebrate special occasions! The lasagna is amazing and they're great with gluten allergies!,10.0,Vivace
2023-01-05,5.0,Love this place! The service was excellent. The food plates were plentiful and were prepared exactly as we had hoped. keep going Vivace! I know great Italian food and this place has it. Need more calamari!,33.0,Vivace
2023-01-07,2.0,"When we first were seated, we waited about 10 minutes before being greeted and brought water. We both ordered cocktails that just tasted like liquor, they weren't stirred and you could tell by the separation of liquids. The food was mediocre at best. The risotto tasted like Lundberg's boxed Garlic Primavera risotto...like identical. The spinach cream sauce was a cream sauce with a handful of spinach added as an afterthought and uncooked, halved cherry tomatoes. It was just a really weird experience. Not to mention the dust. If you're going to have a ton of knick knacks floating around your restaurant, they should be dusted. If you have ever used a stove before, you could probably cook whatever we had for dinner last night - save yourself the money, stay at home and cook.",2.0,Vivace
2023-02-12,3.0,Not impressed. Pasta was hard and sauce was curtled. Nothing special. Cute place and kind servers though.,39.0,Vivace
2023-02-14,5.0,"My boyfriend and I went here for our early Valentine's day celebration. We actually heard about this place from a couple friends and was glad that it was conveniently close to the UVA campus. The food was amazing and as good as expected. The spaghetti carbonara was not too cheesy and the chicken parmesan was a great pair for the carbonara. We also ordered wine and calamari. It was not overpriced at all, compared to the other valentine's day up prices. The service was also great and the waiter was very friendly. We went to the upstairs seating and it was dimmed dark. The ambiance was great and Im very pleased with the experience. I would definitely recommend to anyone looking for a fancy/romantic dinner setting.",56.0,Vivace
2023-02-20,1.0,There was a hair in my food. They are also soupy sauce under my pasta. I have been to my fair share of rest and never have I had a worse meal.,1.0,Vivace
2023-02-27,2.0,I ordered the chicken Parmesan and it was not good. The chicken was small was too breaded. The food wasn't seasoned at all. The bread was okay. Service was fine,7.0,Vivace
2023-03-05,2.0,"The chicken Marsala was maple
Syrup and slight mushrooms... appetizers were good. Would never eat here again! Poor Italian food.",6.0,Vivace
2023-03-12,4.0,"This place has gluten free pasta, which was our reason for checking it out. The only pasta that's GF is their penne. I wish they had more GF varieties. However, the penne primavera was super good! We added shrimp (it came with 4) to it. Definitely a good portion. Very splittable. The sauce was amazing. It does seem like they use local veggies. The mushrooms in this dish were huge and delightful. 

The service was a little odd. The server brought our entree and we had to ask for silverware when she was like ""Anything else you all need?"" She was nice and knew all the specials, so the service was overall pretty okay. 

Good vibes in this restaurant. I'd recommend a reservation. We went on a Saturday evening, pretty much 15 mins after they opened and the place was packed! Seems like they do well.",86.0,Vivace
2023-03-17,4.0,Came here on a first date and got lost trying to find them upstairs! The inside is very spacious. The outside is cute would be nice in warmer weather. Did not like the Flirtini cocktail that I ordered-- too sweet! Tiramisu was good. Orchiette was good but not amazing. The Pesce was cooked well. A cute spot but not my favorite Italian restaurant in the area.,372.0,Vivace
2023-03-25,5.0,"They were crowded, but it didn't take too long to Cetus, because we had reservations. They were very accommodating the service was fast, and the food was outstanding! The prices were right.. I recommend this restaurant.",26.0,Vivace
2023-05-07,4.0,"Our waitress was amazing. The bread was warm and soft and delicious. We started with the olives and bruschetta they both were incredible. I got the ravioli and added crumbled sausage which is a must get. My wife got the bolognese which was so good. Because we ate too much but also wanted to try their desserts we took them to go. Also, we got a bottle of their red wine also amazing.",308.0,Vivace
2023-05-17,2.0,Went there Monday 5/15/23 for my Mother's Day dinner.  Very disappointed.  Floor could use a vacuum and there were holes in the carpet.  The whole place could use a good scrubbing.  I had veal parm and it was meh.  I had penne pasta with it and it could have cooked a few more minutes and still been al dente.  I asked for meat  sauce on my pasta and I got tomato sauce and my veal on the pasta.  Too expensive for what you get.,22.0,Vivace
2023-06-02,3.0,"Food was just OK. Service was pretty awful despite how sweet the waitress was, but the ambiance was very nice. From start to finish it took 2.5 hrs which was rediculous. Don't know if it's worth returning.",73.0,Vivace
2023-06-27,5.0,"Had an amazing time sitting outside under a tree. We had the off menu hummus which was ridiculously tasty. 
I had the homemade pasta with bolognese and you can taste that it is actually homemade.

Our server was also the bartender and we were kinda high maintenance but service was perfect. 

This place is huge and has a lot of personality. The staff are are really friendly and the food is great so I highly recommend.",152.0,Vivace
2023-07-23,2.0,"Great appetizers but our entrees were lacking flavor. Our waitress didn't know what rigatoni was, which is weird at an Italian restaurant. I asked for a side of penne instead of spaghetti and I got both. It also took an hour to get our main courses. Not great.",9.0,Vivace
2023-08-07,5.0,"I absolutely love Vivace, and after dozens of great experiences here, I finally owe them a review. The ambiance here is amazing, inside and out (inside is a cozy house-like feel, and outside is more spacious). The bread and olive oil are delicious. I highly highly recommend the Pasta Alla Vivace with their homemade tagliatelle - it's just amazing, and I haven't found a dish like this anywhere else. It's creamy, somewhat sweet, and the homemade pasta is perfection. I have told so many of my friends and family to order this when they've joined me for dinner, and no one has ever been disappointed. But whatever you get, I recommend subbing the homemade tagliatelle for a few extra dollars.

I always try to get reservations here ahead of time, and note that dinner can sometimes be slow... but it's always worth it!",9.0,Vivace
2023-08-14,5.0,"Outstanding food, and excellent service.  Every need was taken care of.  Love sitting outside when the weather permits. If you need a romantic place to go, this is an excellent choice!",10.0,Vivace
2023-08-25,5.0,"The service, food, and ambiance were all positive. First, the ladies at the hostess booth are very welcoming. Servers are very knowledgeable of the menu and wine list. The food was great. Had the chicken fettuccine and shrimp fra diavolo. Very seem lights, and antique style decor gives you real Italy vibes.",15.0,Vivace
2023-08-29,4.0,"Cute spot with a beautiful patio! The ambiance is very date night-y but also has room to accommodate larger families (we saw plenty of both). I would say it is family friendly, especially if you go before the dinner rush. Food wise, it was ok. Not the best Italian in the area, but definitely scratches the itch. They bring out fresh bread that we dipped in some olive oil, S&P, and balsamic (you gotta ask for that). we got the calamari for appetizer and that just missed the mark for me. The squid was excellent (soft and not chewy at all), but the breading was cornmeal which gave it a gritty texture. Now for the entrees, they were HUGE. The pasta vivace was addicting. It was on the sweeter side, but it had everything I wanted, chicken, tomatoes, a nice cream sauce. Chefs kiss. I did not get to try the veal parm but it was also a substantial size. Overall, really cute place and decent Italian food!",163.0,Vivace
2023-09-03,5.0,Excellent traditional Italian food and service was outstanding. Pasta dishes and the ribeye specials were all excellent. We are definitely returning!,53.0,Vivace
2023-09-22,5.0,"An upscale but accessible dining experience. I like to go here for birthdays and special occasions.

Recommendations: carbonara (ask to add mushrooms), bolognese, pasta alla Vivace, arancini
Price: $20-$25ish range
Reservations: you can make a reservation online in advance here, and you definitely should. It's not required to be seated, but they can get busy at seemingly random times (I expect it has to do with proximity to UVA and JPJ)

Sit outside under the pergola and enjoy the unlimited bread!",56.0,Vivace
2023-09-29,4.0,Things have changed since the last time we were there. The food is really good they make their own pasta and serve it el dente. The pasta Primevera is delicious. Stella on tap. What could be better.,14.0,Vivace
2023-11-13,5.0,"The food was great, the service amazing! We are visiting the area from out of town and could not be happier with our evening at Vivace.",3.0,Vivace
2023-11-25,5.0,"This is my favorite Italian restaurant in Cville. I can't believe it only has 3.5 stars. It should be 4.5 !  They import their flour and olive oil from Italy, they make their own pasta, and they have a wonderful patio to dine on most of the year. The dishes, staff and owner are wonderful too!",7.0,Vivace
2023-12-03,1.0,Food was good until my girlfriend and I were both throwing up later that night from food poisoning. Not a fan that I spent $85 on a nicer dinner for us and it ruined our night. Don't recommend if you want to keep down your dinner.,1.0,Vivace
2023-12-03,5.0,Had a very nice meal here. Nothing fancy but the pastas were very tasty and the portions good.,10.0,Vivace
2023-12-03,5.0,"YUP! Everything about Vivace was so good. The service was excellent. I forgot her name, but our waitress was so sweet, funny, and attentive. We got wine, which I enjoyed. The ambiance was great for a date night. I believe I got the Ragu alla bolognese, which I really enjoyed. However, my partner got the pasta alla vivace which was DELICIOUS. The Marsala cream sauce was just incredible. I'm not even the biggest fan of mushrooms or tomatoes, but I would definitely recommend trying this out. We will definitely be back.",16.0,Vivace
2023-12-24,5.0,"Great food, service and ambiance . Our party of four started with Oysters Rockefeller and Antipasto for apps. Nice portions and delectable. For entrees, we ordered Salmon Risotto, Carbonara and Bolognese. All of which were scrumptious. Eleanor was our server and she was one in a million...a true delight. We liked this place so much that we made future reservations for a special birthday celebration on the way out! Bon appetit!",6.0,Vivace
2024-01-14,3.0,"First time going to Vivace and decided to go based off of peoples reviews. Our waitress, Eleanor, came up to our table and right off the bat told us she smoked weed before her shift and was ""blazed"". She then dropped the F bomb a few times throughout talking to us. We asked for bread and water right after being seated and that took 25 minutes to be brought out to us, not by our waitress but by another employee. We then waited another 30 minutes for her to show up again and she apologized for forgetting about us, she was extremely high energy, acted high and very forgetful. The food was okay, we both ordered a side Cesar salad and it was pretty small portions. We also ordered the Carbonara, tasted good, but also pretty plain. Not worth the money, mostly when dealing with a waitress like we had. Won't be back.",1.0,Vivace
2024-02-15,5.0,"I had my wedding dinner here and it was phenomenal! The food was so good, the service was amazing and the servers catered to our every need. We reserved the red room and it was perfect for our small wedding party. The atmosphere was relaxing and calm. I love it here. We will definitely be back very soon!",6.0,Vivace
2024-02-24,5.0,Great food and service.  Authentic Italian fare and unique ambiance.  Easy parking.  I would return on a future trip.  Reservations advised.,192.0,Vivace
2024-04-14,5.0,"Super cute restaurant in Charlottesville! The food was all very good. We got the bruschetta and spinach feta dip. All of the pasta seemed homemade. I would recommend a red sauce pasta dish. We sat outside, it was nice but a little cold. Our waiter was also very nice.",3.0,Vivace
2024-04-30,5.0,"Vivace is our go-to for Italian. The restaurant has great food and atmosphere, and the bar area is nice to sit and have a glass of wine. We often do takeout - they package everything up nicely. Highly recommend!!!",8.0,Vivace
2024-05-05,5.0,"We only eat in the bar.  Love Katie, the bartender.  Food is consistent and delicious.  The bread is amazing!  Keep up the great work!",5.0,Vivace
2024-05-16,5.0,"A very good dining experience. Great service, delicious cuisine and comfortable atmosphere. Highly recommended!",8.0,Vivace
2024-05-16,5.0,"My favorite Italian restaurant in Charlottesville. The food is great. I've been two times, and each time I've gotten something different. Both dishes were authentic Italian. Will be back soon.",62.0,Vivace
2024-05-25,5.0,Amazing food. I live across the street and have been going here for years. Easily the best Italian food in cville. Calamari is amazing. Chicken parm is my favorite.,2.0,Vivace
2024-05-30,5.0,"Fantastic Italian food, amazing ambience, top flight service! And I met the charming owner to boot, all on my first visit! A beautiful and romantic setting, an incredible menu with a wide selection of traditional and new delights. Extremely fresh, clean, wonderfully prepared Chicken Parmesan with house made sauce, house made pasta which I would recommend to anyone, an inspiring ciabatta, and wicked tiramisu! A delightful Mother's Day dinner and a new favorite in my new Cville home!",13.0,Vivace
2024-06-01,2.0,"My first time at Vivace was a few nights ago. I was really looking forward to eating there with friends. We enjoyed our cocktails, even though conversation was difficult in the small room we shared with loud voiced patrons. Of course that can happen anywhere. We shared a really good salad and bread, then ordered our entrees. My entree was delivered with the wrong sauce which the server recognized right away. She took it back to the kitchen. I was then given the correct entree but it was not good. It was like a bowl of creamy pesto sauce with pasta hidden beneath. I didn't complain because it was edible, just not what I expected. Two others in our party did not enjoy their meal either. Our server was great and not at fault for what came out of the kitchen. She deducted two meals from our bill. It's possible I will give Vivace another try in the future.",1.0,Vivace
2024-06-15,5.0,Excellent food and accommodates my gluten free diet beautifully. The best risotto I've ever had.,1.0,Vivace
2024-06-26,2.0,"Yeah vivace has kinda fallen downhill since the last time I was in and I probably wouldn't be back at this point. All of my coworkers and friends agree. It was good a few years ago but is nowhere near what it used to be. TLDR: expect really basic kinda boring Italian food for twice as much as you should pay.

First thing is the ambiance in here is great - the building is really cool and the decor inside is great. They have started storing extra kitchen boxes in the foyer, which was a little weird, but overall the ambiance is nice. This is probably the best part of the experience here.

Service wise, not so great. Most of the staff I saw were either high schoolers or early college and act aloof like they're too good to talk to you or act bothered that they have to do their job. Their foyer is basically an intersection with a ton of other paths and the servers/staff will literally run into you while you're waiting at the host stand. Overall really rude. Staff was also walking around in pairs/groups chatting and it felt like I was eating in a cliquey high school cafeteria lol. Top it off with our rude server who joked that he had to check IDs because we ""look like a bunch of babies in a trench coat"" (were all in our mid-late twenties) and then continued to just make backhanded jokes to us the rest of the evening? Yeah. Not great.

Then there's the food. The arancini we got was actually pretty solid. The entrees were not. My ravioli was bland at best, pretty much plain cheese ravioli with vodka sauce. My boyfriends chicken picatta was so boring. Plain breaded chicken with plain spaghetti in what tasted like just straight lemon juice. Ugh

Everyone else at our table said the fettuccini Alfredo and the pasta primavera were similarly boring and bland. This place used to be good but is now a robbery. They are audacious charging as much as they do for some of the most boring Italian I've ever had.

Overall with the combination of our awful service and terrible food we would not be back. Would not recommend you give it a try. Cville is full of great restaurants and this is no longer one of them.",249.0,Vivace
2024-07-01,1.0,"Unpleasant first (and last) experience ordering takeout online here. Portions are small considering the prices, especially the cake. $8 for a piece of cake half the size of my hand is criminal. I also paid $6 extra for chicken on my carbonara and specified that I wanted crispy chicken, but I was given grilled chicken. Flavor of all food was adequate, but we won't be returning.",73.0,Vivace
