yelp-reviews67a248e389016-black-cow-chophouse-charlottesville (1)
Author,Date,Cool,Funny,Useful,Rating,Message,Author Reviews,Author Friends
Michael C.,08/06/24,,,,5,"My wife and I had the pleasure of having our 30th anniversary dinner here. It was just the two of us and what an amazing experience. Our server's name was Julie (Thulee, rulie) and was by far one of the nicest people that we
Have ever had as a server: our water
Was never empty, our drinks were fast and her
Knowledge of the menu and taste was impeccable.  Happy hour was amazing! We had the $8.00 Kentucky mule and margaritas. Strong! 
Our Dinner was the steak frites and was the best steak I have ever had in my entire life! ( the cut was something that began with a T). The sauce that came with it was a house made A-1 sauce that was really good and blue cheese crumbles.Fries were good, but nothing over the top. Our side was the summer squash! What the hell...! To make that vegetable stand out like it did, I was speechless.  Roasted and placed in a cashew pesto!! We were fighting with forks for the last bite!
One more drink each. Oh our hostess came over and wished us a happy anniversary, and made my wife tear up when she read to my wife what I wrote about her. Very nice young lady and I am so sorry that I forgot her name. 
 The dessert....holy moly....!
The chocolate mousse with raspberry sauce was a knockout! I would bar fight the whole
Place for more. The crème Brule, was also outstanding an came in a close
Second for dessert.
I must say we have missed out on this little
Gem, and is m pleased to have found it! We
Will be back and will try the key lime pie and the lemon-chelo tiramisu with raspberries! 
Thank-you all so much!!
Made my weekend!",30,2
B R.,15/06/24,,,,5,"Short and to the point.   Service is excellent here and the meat is worth every penny.  I met a friend for dinner on a Wednesday.  Had the tenderloin and brussel sprouts.  Both were fantastic.  The tenderloin may have been the best cut of meat I've ever had.  Truly excellent.  Better than any top shelf NYC steakhouse or Kansas City steakhouse.  I've been to many of both and this was better.  If you like steak, this is your place.  Expensive, yes.  But worth it.",82,1
Tony P.,16/06/24,,,,5,"Toni the host was amazing and seated me quickly as possible with kind and politeness. Noah and Jules were extremely quick at the bar, provided amazing hospitality to trying several variety of wine to my liking. They were very nice and attentive, always checking up and making sure everyone was good. I got the bavatte, a recommendation from Noah which was an amazing choice for 1 person. I had mine cooked medium rare. The steak came out tender like if it was a filet mignon but tasty like if it was a ribeye cut. This was the first time I came here and definitely won't be the last !!",19,15
Michael M.,21/06/24,,,,5,"Had a great dinner here, buy some freak our reservation was for Black cow in Massachusetts not here in Charlottesville.  Staff was super helpful and found us a table. John, our waiter, absolutely first rate.   Great happy hour specials, awesome steaks, everything done just right. Highly recommend five star kind of place.   Casual, no need to wear a jacket and tie, but food is top-notch",73,
Eric T.,22/06/24,,,,3,The ribeye steak was excellent along with the lobster Mac n cheese. The staff was friendly. The atmosphere is lively. Probably a little overpriced for a casual restaurant.,22,
Jim L.,22/06/24,,,,5,This place is pretty amazing. It's a bit pricey but they cook the steak perfect! The appetisers are pretty good! I would definitely come back again,250,250
Ross G.,13/07/24,,,,5,"Add us to the Black Cow fan club!  We split our time between Cville and Austin now, and it seems each time we return another steakhouse has closed.  It was great to see a new steakhouse--and a good one!-- has finally opened.  A friend invited us for a very early dinner so we could try the ""early bird"" Steak and Frites meal.  At $18, it seemed too good to be true.  It isn't!  It appears they vary the steak cut and the sauce each week.  This time it was 6 oz sirloin with meunière sauce and fries.  For $3 you can add a dinner salad, which I did.  The steak was prepared perfectly: rare for me and well done for my wife (they say there are only two choices, pink and well, but I asked for the rarest they would cook my steak and was very happy).  We both passed on the sauce, which the flavorful, juicy steak didn't need.  My salad was just fine.  The highlight of the meal--good as the steak was--is the fries.  A nice portion of perfectly fried, hot, relatively thin French fries.

Our waiter was friendly, patient, and helpful.  The entire experience was excellent and we will return, and not just for the special.  The regular steak menu looked wonderful.  While not cheap, for a high-end steakhouse prices seemed quite reasonable.",36,9
Korryn M.,14/07/24,,,,5,"Jen was the best help, I have never revived, she is so kind and so helpful. Thank you Jen for making our experience so magical! We adore you",5,
Tia D.,21/07/24,,,,5,"Last minute planning meant we didn't make reservations until 4pm the day of and so, 4:45pm reservation it is! Beautiful and laid back restaurant.  Our server was so knowledgeable and nice! By coincidence, we came in during happy hour and it's a really great one.  The margaritas were delicious and the food was great.  Would love to come back again!",151,2
Christine B.,21/07/24,,,,4,We went here for dinner while on a mini-honeymoon. I noted it in the reservation but they didn't acknowledge it in way which was a little disappointing. The food was really good though. We shared a hangar steak and a filet. Both were cooked to medium rare. I thought the hangar steak had a really good flavor. You could actually taste the marinade. My husband loved the bernaise sauce with the filet. For sides we had spinach and the Belgian fries. The spinach is definitely pretty spinachy if that makes sense. Not your typical creamed spinach. It was good. The fries were very small and crispy and not like anything we had in Belgian. The flavor was good but I would skip them next time. I already recommended this spot to other people around town looking for a steak and I would go back.,945,125
Ron C.,21/07/24,,,,1,So look guy's  i have never sent food back.....but when i get it and its over cooked the they bring it back rarer than when i sent it in...... there's some shenanigans going on...   and the bad part is it was my first drink of the night.....,31,
Mark L.,28/07/24,,,,5,We had the steak tartare appetizer. Really great! Steaks were cooked to perfection. They really know their craft! The bar tender is a real wizard; the drinks were fabulous. They take reservations.,4,
Stephen W.,03/08/24,,,,1,They are closed this weekend took week but accepted reservations and even sent us a confirmation of table ready we came from Richmond for the weekend took wife celebrate my wife's birthday and they were closed but sent us text saying table was ready we were surprised to show up to a sign saying they were closed,5,26
Kristen D.,24/08/24,,,,5,"Dined here a second time on a return to Charlottesville and the Black Cow does it again! Wow wow wow! Came in and sat at the bar and the food was exceptional. The host, Pia, was exceptionally welcoming, helpful, and pleasant. Our server/bartender was Emily and she was also amazing, and made delicious cocktails that were as pretty as they were tasty. Our steaks were cooked perfectly! The inside is also really cozy and fun with great modern steakhouse vibes. This is a can't miss when you're in Cville!",61,
Don B.,01/09/24,,,,5,Great burgers. And huge portions.  Being an appetite!  Staff was super nice but service was a little slow. It's teh south so it's all good y'all,88,1
Maria W.,02/09/24,,,,5,Went here for our 1st wedding anniversary and had an incredible dinner. We started with the tuna crudo and it felt like we were at a Michelin restaurant. We each had a steak and ordered the lobster Mac and cheese and the brussel sprouts which were incredible. Overall both the food and the service were incredible.,1,11
Tina D.,08/09/24,,,,5,We loved the  chateaubriand  with butter and red skin potatoes. Very casual but delicious! Pork chop was good but Chateaubriand was better. We'll be back. Server was great!,51,53
Wendy D.,12/09/24,,,,5,"Oh my goodness the best fresh steak dinner I've had since Texas! The host, wait staff, management and chefs are friendly and want to make sure you have a wonderful experience. I brought my daughter for a late lunch, without knowing you need a reservation but they made sure to get us a table. It's not cheap but you definitely get what you pay for. You won't be disappointed. Steaks are large and you will need a to go box",7,116
Rachel C.,29/09/24,,,,5,"Everything was great at Black Cow Chophouse - the service, ambiance, food. We got a reservation for 8:15 and showed up at 6:30 hoping for a seat at the bar. We were well taken care of by the hostess and bartender who got us to the bar around 7:30 after we opened a bottle of wine on their outdoor lounge. 

The bar was cozy and the servers were attentive and warm, but the food was exactly what I needed that day! They cook their burgers ""no pink"" or ""pink"" and I assume ""no pink"" is closer to medium and ""pink"" is medium rare to rare. We ordered a bacon bleu burger ""pink"" and were really happy with it. Typically I like my burgers medium so I might try taking my chances with the no pink next time since I can't see them cooking it over with their ""no well done"" policy for the cuts of meat. 

The fries, Brussels sprouts, and Mac and cheese were delicious, especially with the garlic aioli. I think after the burger, the Mac and cheese was a favorite. I don't usually go for lobster Mac and cheese, but this one was exceptional. You could actually taste the lobster stock throughout the sauce as well as the cheese.",72,301
Sharee P.,06/10/24,,,,5,This was soo good. I went here for my birthday and was treated like a queen. My ribeye was cooked to perfection. You should definitely add this spot to your trip to the area .,5,
J G.,09/10/24,,,,3,"Service was great!  Steak is really good.  My wife wanted to add bacon to her salad and she does that at every restaurant we go to.  When we asked about doing that they simply said they don't allow that. I asked do you have bacon and they replied yes then I asked why they wouldn't and they said because the chef wouldn't allow
It. I'm not sure why the chef wouldn't allow this he wasn't paying the bill. After that happened it threw us off. Not sure we will make the drive again!",60,
Kevin K.,12/10/24,,,,5,"We were in town for a few days and were able to grab spots at the bar.  Service at the bar was excellent and we were constantly checked on. 

The happy hour steak frites hit the spot and the dry aged ribeyes were incredible (but they sell out early) and were perfectly cooked.  Definitely recommend the brussel sprouts and red potatoes smashers as sides.  The key lime pie ended the evening perfectly.   

Definitely get a reservation if you want to eat here as it fills up quickly, starting about 5:15 and the bar o lot has about 8 seat.  Highly recommended if you are in town and want a great meal.",3,
Rhonda J.,14/10/24,,,,3,"This was the first time we ever ate at Black Cow Chophouse. We frequent steakhouses often and looked forward to trying a new one. Made reservations in advance and was seated promptly. 

We placed our orders (party of four) and two of use do not eat salads. After some time passed we were given 2 salads and one portion of bread for 4 people. Almost one hour passed and we still didn't have our entrees. I asked for another bread and she said it would cost $3. I said it was ok and she came back and told us they will not be doing double breads. 

About 15 mins later the meals came out and my medium well steak was clearly undercooked. It was pink and a little bloody. The waitress told me that it was medium well in front of my party. I disagreed and she then agreed to recook it. Another person in my party ordered a medium steak and it was also bloody. She didn't want to say anything after seeing the reaction I got. They brought my steak back to me and half of it was cooked and the other half looked the same. She walked away before I could say anything. I actually picked up the plate, located her and told her I give up. The manager came over and told me she wanted to talk about the steak. Again, this felt weird in front of my party and I'm on the spot. I said half of it was improved but it's too bloody on the other. I just wanted to move on. 

Overall, my party was happy with the food. A little disappointed the reaction and combativeness about the steak temperature. So I didn't get a steak and still wasn't offered some bread while everyone else ate their meals",87,
Marie F.,20/10/24,,,,5,"We sat outside and had dinner after a day at Carter Mountain/ winery hopping. It was phenomenal and delicious. The server was super helpful, starting with offering a taste of the wine before pouring a full glass. The steak tartare app was amazing and our meals were incredible. Highly recommend!",24,85
Danielle M.,16/12/24,,,,5,"John our waiter took such lovely care of us. He was right. This steak (I got the boneless ribeye) was one of the top 10 steaks I've ever had in my life. You can tell the meat here is very high quality. The steak came out with a lovely sear. The flavor was rich and meaty; my steak was very well marbled and fatty. I loved that the steaks were served with flaked finishing salt that you could sprinkle on, yourself. I believe the biggest factor was that David cooked our steaks to PERFECTION. My husband got the NY Strip and he was over the moon. I tried a bite and it was just fantastic. I'm not even a NY strip eater! You can easily mess up a Strip. And yet it was juicy and tender.

I personally don't think the steak needed a sauce.

As for the appetizers and sides, the bread was excellent and fresh. The cesar salad was very very tasty. The shrimp cocktail was great! But the real show were those steaks. John, our waiter, encouraged us as first time guests to get steak (over the pork chop I was considering), and I'm so thrilled he did. A warm and genuinely friendly waiter, John made the night. I trusted his suggestions, and very happy I did. You can tell John loves his job, and he's good at it.

The prices were fair given the quality of the ingredients.

The ambiance of the restaurant was somewhat loud but that never hindered our conversations or evening.

The final suprise of the night was the desserts. The key lime pie was literally the best key lime pie I've ever had. Was such a perfect touch to a wonderful evening.

Kudos to this team. A giant thank you to John for taking such great care of us, and the highest compliments to David and the chefs who prepared the meals.

5/5",24,3
Curtis T.,20/12/24,,,,1,"We made a dinner reservation to celebrate a very good year for our business. While the drinks were food and drinks were excellent, we were hustled multiple times during the meal, before we even ordered; we were told several times that our table needed to be done by a specific time (2 hours). we were told at least 3 times that we needed to be faster, when we finished our main and inquired about desert we were told that the next table was here and that we could only have dessert to go. when the check arrived we set it for pay immediately, but they took 10 min to collect it, which felt strange considering that they had been adamant that they needed the table.
not sure if this is their policy or they poorly planed their reservations
Great food does not make up for poor treatment by staff, and 2 hours at a steak house is not a long time for a group of 4.
Several of us have worked in the industry and remarked that there are times that reservations stay longer than anticipated, and you figure it out.
All in all, great food; poor treatment by staff, I know that we will not be back or be recommending them.",3,160
EmmaLeigh H.,25/12/24,,,,4,"We've been here a few times and the steaks are always cooked perfectly and the Caesar salad has an amazing anchovy dressing that doesn't overpower and drench the salad. The Lobster mac and cheese is delicious and I'm not even a mac and cheese kinda gal. Happy hour is a good way to save some $ but I'm not sure if it's worth it at the end of the day because it's a lower quality cut, and our steak was extremely chewy despite it being cooked medium rare.  However, the lower price steak frites happy hour allows you to explore other menu options like that lobster mac and cheese!",18,
Erin H.,27/12/24,,,,5,"Been trying to try this spot for awhile based on a friends review.  Took friends out for a birthday dinner - they let them have a complimentary glass of cava to start which was nice.  The vibe is fun and a good renovation of the old gas station (although the bathrooms need some design help).  But enough about that let's talk food.  They have a fabulous happy hour special and one of enjoyed that (cut of the day, sauce of the day, and fries).  I enjoyed the hanger since I like a medium rare steak and the special only comes pink or no pink.  We ordered fries - super crispy!  Double fried I was informed.  Should've gone with the Brussels sprouts instead of the creamed spinach it was watery and under seasoned.  I would definitely go again.  Pro tip there was a line when we showed up for our 4:30 reservation - bar seating is first come first serve so people line up early to get a great meal at an amazing price.",60,109
Mike D.,13/01/25,,,,3,Steak isn't good at all.  Tried the filet twice and just not good.  The burgers on the other hand I will be back for.,15,3
Kristy W.,17/01/25,,,,5,"Each and every time we come it is spectacular. This is our go to place if we're looking for a great meal, a date night spot, a good drink, and/or a place to take out of town guests. We even celebrated closing on our house here and it was the first restaurant we visited when we first came to town. Everything is top notch, from the atmosphere, to the cuts of meat, to the sides, and happy hour. Happy hour is the BEST deal in town. A smaller portion of steak (sometimes a great cut of filet) with a sauce of the day and fries for $18, add a salad to that and it's $21. Cocktails from a limited menu are $8. Can't beat it. Some of our other favorites are the hanger steak, filet, Brussel sprouts, and red smash potatoes. The servers are exceptional, attentive, and go above and beyond to get to know you.",70,272
